"tweetid","originaltext","text","sentiment","score","sentimentnegscore","sentimentneuscore","sentimentposscore","src","type","entity"
1322238703885045800,"RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","NEUTRAL",0.9539,0.0019,0.7686,0.2295,"Twitter for Android","ORGANIZATION","Safaricom"
1322238762777301000,"RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","NEUTRAL",0.9539,0.0019,0.7686,0.2295,"Twitter for Android","ORGANIZATION","Safaricom"
1322239487422902300,"RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","NEUTRAL",0.9539,0.0019,0.7686,0.2295,"Twitter for Android","ORGANIZATION","Safaricom"
1322240023358513200,"RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","NEUTRAL",0.9539,0.0019,0.7686,0.2295,"Twitter for Android","ORGANIZATION","Safaricom"
1322240247292375000,"RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","NEUTRAL",0.9539,0.0019,0.7686,0.2295,"Twitter Web App","ORGANIZATION","Safaricom"
1322240465001943000,"RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","NEUTRAL",0.9539,0.0019,0.7686,0.2295,"Twitter for Android","ORGANIZATION","Safaricom"
1322241361932931000,"RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","NEUTRAL",0.9539,0.0019,0.7686,0.2295,"Twitter for Android","ORGANIZATION","Safaricom"
1322241384955392000,"RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","NEUTRAL",0.9539,0.0019,0.7686,0.2295,"Twitter for Android","ORGANIZATION","Safaricom"
1322241693098352600,"RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","NEUTRAL",0.9273,0.0006,0.8614,0.1379,"Twitter for Android","ORGANIZATION","Safaricom"
1322242047420616700,"RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","NEUTRAL",0.9539,0.0019,0.7686,0.2295,"Twitter for Android","ORGANIZATION","Safaricom"
1322242779225985000,"RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","NEUTRAL",0.9539,0.0019,0.7686,0.2295,"Twitter for Android","ORGANIZATION","Safaricom"
1322243512528740400,"RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","NEUTRAL",0.9539,0.0019,0.7686,0.2295,"Twitter for Android","ORGANIZATION","Safaricom"
1322243582019936300,"RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","NEUTRAL",0.9539,0.0019,0.7686,0.2295,"Twitter for Android","ORGANIZATION","Safaricom"
1322244779091075000,"RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","NEUTRAL",0.9539,0.0019,0.7686,0.2295,"Twitter for Android","ORGANIZATION","Safaricom"
1322245157962551300,"RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","NEUTRAL",0.9539,0.0019,0.7686,0.2295,"Twitter for Android","ORGANIZATION","Safaricom"
1322245183392592000,"RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","NEUTRAL",0.9273,0.0006,0.8614,0.1379,"Twitter for Android","ORGANIZATION","Safaricom"
1322247528067272700,"RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","NEUTRAL",0.9539,0.0019,0.7686,0.2295,"Twitter for Android","ORGANIZATION","Safaricom"
1322248880201715700,"RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","NEUTRAL",0.9539,0.0019,0.7686,0.2295,"Twitter for Android","ORGANIZATION","Safaricom"
1322250977546743800,"RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","NEUTRAL",0.9539,0.0019,0.7686,0.2295,"Twitter for Android","ORGANIZATION","Safaricom"
1322253456007172000,"RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","NEUTRAL",0.9539,0.0019,0.7686,0.2295,"Twitter for Android","ORGANIZATION","Safaricom"
1322257091290140700,"RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","NEUTRAL",0.9539,0.0019,0.7686,0.2295,"Twitter for Android","ORGANIZATION","Safaricom"
1322274178905612300,"RT @__Wesh_: USIJISUMBUE UKIENDA KUSAKA CREDO KWA DUKA.
Top up credit for your Safaricom, Telkom or Airtel line with ease by using the payb…","RT @__Wesh_: USIJISUMBUE UKIENDA KUSAKA CREDO KWA DUKA.
Top up credit for your Safaricom, Telkom or Airtel line with ease by using the payb…","NEUTRAL",0.8967,0.022,0.7988,0.1791,"Twitter for Android","ORGANIZATION","Safaricom"
1322361425919123500,"RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","NEUTRAL",0.9539,0.0019,0.7686,0.2295,"Twitter for Android","ORGANIZATION","Safaricom"
1322424016376909800,"Nunua kredo from your Mpesa for your Safaricom, Telkom, and Airtel lines through paybill 990960. Its fast, easy and… https://t.co/r9fn7K7fso","Nunua kredo from your Mpesa for your Safaricom, Telkom, and Airtel lines through paybill 990960. Its fast, easy and… https://t.co/r9fn7K7fso","NEUTRAL",0.9038,0.0002,0.932,0.0678,"Twitter for Android","ORGANIZATION","Safaricom"
1322424341347315700,"RT @__Wesh_: Nunua kredo from your Mpesa for your Safaricom, Telkom, and Airtel lines through paybill 990960. Its fast, easy and reliable.…","RT @__Wesh_: Nunua kredo from your Mpesa for your Safaricom, Telkom, and Airtel lines through paybill 990960. Its fast, easy and reliable.…","NEUTRAL",0.9152,0.0005,0.727,0.2725,"Twitter for Android","ORGANIZATION","Safaricom"
1322424578635894800,"RT @__Wesh_: Nunua kredo from your Mpesa for your Safaricom, Telkom, and Airtel lines through paybill 990960. Its fast, easy and reliable.…","RT @__Wesh_: Nunua kredo from your Mpesa for your Safaricom, Telkom, and Airtel lines through paybill 990960. Its fast, easy and reliable.…","NEUTRAL",0.9152,0.0005,0.727,0.2725,"Twitter for Android","ORGANIZATION","Safaricom"
1322424709171105800,"RT @__Wesh_: Nunua kredo from your Mpesa for your Safaricom, Telkom, and Airtel lines through paybill 990960. Its fast, easy and reliable.…","RT @__Wesh_: Nunua kredo from your Mpesa for your Safaricom, Telkom, and Airtel lines through paybill 990960. Its fast, easy and reliable.…","NEUTRAL",0.9152,0.0005,0.727,0.2725,"Twitter for Android","ORGANIZATION","Safaricom"
1322424752582074400,"RT @__Wesh_: Nunua kredo from your Mpesa for your Safaricom, Telkom, and Airtel lines through paybill 990960. Its fast, easy and reliable.…","RT @__Wesh_: Nunua kredo from your Mpesa for your Safaricom, Telkom, and Airtel lines through paybill 990960. Its fast, easy and reliable.…","NEUTRAL",0.9152,0.0005,0.727,0.2725,"Twitter for Android","ORGANIZATION","Safaricom"
1322425390321815600,"RT @__Wesh_: Nunua kredo from your Mpesa for your Safaricom, Telkom, and Airtel lines through paybill 990960. Its fast, easy and reliable.…","RT @__Wesh_: Nunua kredo from your Mpesa for your Safaricom, Telkom, and Airtel lines through paybill 990960. Its fast, easy and reliable.…","NEUTRAL",0.9152,0.0005,0.727,0.2725,"Twitter for Android","ORGANIZATION","Safaricom"
1322428567821713400,"RT @__Wesh_: Nunua kredo from your Mpesa for your Safaricom, Telkom, and Airtel lines through paybill 990960. Its fast, easy and reliable.…","RT @__Wesh_: Nunua kredo from your Mpesa for your Safaricom, Telkom, and Airtel lines through paybill 990960. Its fast, easy and reliable.…","NEUTRAL",0.9152,0.0005,0.727,0.2725,"Twitter for Android","ORGANIZATION","Safaricom"
1322430501689397200,"RT @__Wesh_: Nunua kredo from your Mpesa for your Safaricom, Telkom, and Airtel lines through paybill 990960. Its fast, easy and reliable.…","RT @__Wesh_: Nunua kredo from your Mpesa for your Safaricom, Telkom, and Airtel lines through paybill 990960. Its fast, easy and reliable.…","NEUTRAL",0.9152,0.0005,0.727,0.2725,"Twitter for Android","ORGANIZATION","Safaricom"
1322431571320840200,"RT @__Wesh_: Nunua kredo from your Mpesa for your Safaricom, Telkom, and Airtel lines through paybill 990960. Its fast, easy and reliable.…","RT @__Wesh_: Nunua kredo from your Mpesa for your Safaricom, Telkom, and Airtel lines through paybill 990960. Its fast, easy and reliable.…","NEUTRAL",0.9152,0.0005,0.727,0.2725,"Twitter for Android","ORGANIZATION","Safaricom"
1322434343193747500,"RT @__Wesh_: Nunua kredo from your Mpesa for your Safaricom, Telkom, and Airtel lines through paybill 990960. Its fast, easy and reliable.…","RT @__Wesh_: Nunua kredo from your Mpesa for your Safaricom, Telkom, and Airtel lines through paybill 990960. Its fast, easy and reliable.…","NEUTRAL",0.9152,0.0005,0.727,0.2725,"Twitter for Android","ORGANIZATION","Safaricom"
1322437170800529400,"RT @__Wesh_: Nunua kredo from your Mpesa for your Safaricom, Telkom, and Airtel lines through paybill 990960. Its fast, easy and reliable.…","RT @__Wesh_: Nunua kredo from your Mpesa for your Safaricom, Telkom, and Airtel lines through paybill 990960. Its fast, easy and reliable.…","NEUTRAL",0.9152,0.0005,0.727,0.2725,"Twitter for Android","ORGANIZATION","Safaricom"
1322437469208498200,"RT @__Wesh_: Nunua kredo from your Mpesa for your Safaricom, Telkom, and Airtel lines through paybill 990960. Its fast, easy and reliable.…","RT @__Wesh_: Nunua kredo from your Mpesa for your Safaricom, Telkom, and Airtel lines through paybill 990960. Its fast, easy and reliable.…","NEUTRAL",0.9152,0.0005,0.727,0.2725,"Twitter for iPhone","ORGANIZATION","Safaricom"
1322437870678872000,"RT @__Wesh_: Nunua kredo from your Mpesa for your Safaricom, Telkom, and Airtel lines through paybill 990960. Its fast, easy and reliable.…","RT @__Wesh_: Nunua kredo from your Mpesa for your Safaricom, Telkom, and Airtel lines through paybill 990960. Its fast, easy and reliable.…","NEUTRAL",0.9152,0.0005,0.727,0.2725,"Twitter for Android","ORGANIZATION","Safaricom"
1322439693980631000,"RT @__Wesh_: Nunua kredo from your Mpesa for your Safaricom, Telkom, and Airtel lines through paybill 990960. Its fast, easy and reliable.…","RT @__Wesh_: Nunua kredo from your Mpesa for your Safaricom, Telkom, and Airtel lines through paybill 990960. Its fast, easy and reliable.…","NEUTRAL",0.9152,0.0005,0.727,0.2725,"Twitter for Android","ORGANIZATION","Safaricom"
1322443969280835600,"RT @__Wesh_: Nunua kredo from your Mpesa for your Safaricom, Telkom, and Airtel lines through paybill 990960. Its fast, easy and reliable.…","RT @__Wesh_: Nunua kredo from your Mpesa for your Safaricom, Telkom, and Airtel lines through paybill 990960. Its fast, easy and reliable.…","NEUTRAL",0.9152,0.0005,0.727,0.2725,"Twitter for Android","ORGANIZATION","Safaricom"
1322444150202114000,"RT @__Wesh_: Nunua kredo from your Mpesa for your Safaricom, Telkom, and Airtel lines through paybill 990960. Its fast, easy and reliable.…","RT @__Wesh_: Nunua kredo from your Mpesa for your Safaricom, Telkom, and Airtel lines through paybill 990960. Its fast, easy and reliable.…","NEUTRAL",0.9152,0.0005,0.727,0.2725,"Twitter for Android","ORGANIZATION","Safaricom"
1322446876260663300,"RT @__Wesh_: Nunua kredo from your Mpesa for your Safaricom, Telkom, and Airtel lines through paybill 990960. Its fast, easy and reliable.…","RT @__Wesh_: Nunua kredo from your Mpesa for your Safaricom, Telkom, and Airtel lines through paybill 990960. Its fast, easy and reliable.…","NEUTRAL",0.9152,0.0005,0.727,0.2725,"Twitter for Android","ORGANIZATION","Safaricom"
1322452227227852800,"Hi there, Credit yako ikiisha and you need to keep that Conversation Going, just go to Mpesa and buy Safaricom or A… https://t.co/0TCzwqssMQ","Hi there, Credit yako ikiisha and you need to keep that Conversation Going, just go to Mpesa and buy Safaricom or A… https://t.co/0TCzwqssMQ","NEUTRAL",0.3948,0.0009,0.9361,0.063,"Twitter for Android","ORGANIZATION","Safaricom"
1322453819469516800,"RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","NEUTRAL",0.9273,0.0006,0.8614,0.1379,"Twitter for Android","ORGANIZATION","Safaricom"
1322455544632889300,"[3 chance left!] I bought Ksh.50 Safaricom/Airtel/Telkom Airtime for KSh 10.0
https://t.co/OpW81VLZX7
(Kilimall, Af… https://t.co/DJo3ArYydq","[3 chance left!] I bought Ksh.50 Safaricom/Airtel/Telkom Airtime for KSh 10.0
https://t.co/OpW81VLZX7
(Kilimall, Af… https://t.co/DJo3ArYydq","NEUTRAL",0.4784,0.0003,0.9769,0.0228,"Twitter for Android","COMMERCIAL_ITEM","Safaricom"
1322455598529716200,"[3 chance left!] I bought Ksh.50 Safaricom/Airtel/Telkom Airtime for KSh 10.0
https://t.co/OpW81VLZX7
(Kilimall, Af… https://t.co/ksYFwfTmbt","[3 chance left!] I bought Ksh.50 Safaricom/Airtel/Telkom Airtime for KSh 10.0
https://t.co/OpW81VLZX7
(Kilimall, Af… https://t.co/ksYFwfTmbt","NEUTRAL",0.4601,0.0002,0.9861,0.0137,"Twitter for Android","COMMERCIAL_ITEM","Safaricom"
